hygiene_dns.ts,hygiene_dns.hour_of_day,hygiene_dns.day_of_week,hygiene_dns.uid,hygiene_dns.orig_host,hygiene_dns.orig_port,hygiene_dns.resp_host,hygiene_dns.resp_port,hygiene_dns.qtype_name,hygiene_dns.query,hygiene_dns.answers,hygiene_dns.ttls,hygiene_dns.registered_domain,hygiene_dns.tld,hygiene_dns.local_orig,hygiene_dns.local_resp,hygiene_dns.orig_mac,hygiene_dns.resp_mac,hygiene_dns.ds
1537933653.623189,20,Tue,CqGs861RlOXwm5VGwf,134.968.47.79,61461,511.792.2.222,53,A,facebook.com,31.13.70.36,8.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933730.307177,20,Tue,CPGccF6NkuMyqKsR7,134.968.69.944,52315,511.792.2.222,53,A,facebook.com,157.240.11.35,58.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933762.635296,20,Tue,C1ECvi4PwE3hmKWHUh,134.968.19.55,49181,511.792.2.222,53,A,facebook.com,157.240.11.35,26.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933773.891276,20,Tue,Cviw7R3g0AaZzxVtJb,134.968.53.330,65051,511.792.2.222,53,A,facebook.com,157.240.11.35,15.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933854.695209,20,Tue,C8blpd4U4iN9ds64B,134.968.05.59,55386,511.792.2.222,53,A,facebook.com,157.240.11.35,235.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933870.547176,20,Tue,CQLEDNsAelOWRE7V2,134.968.1.895,35484,511.792.2.222,53,A,facebook.com,157.240.11.35,219.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933922.21658,20,Tue,CPmR4A24ydxeBptaEe,134.968.53.47,63425,511.792.2.222,53,A,facebook.com,157.240.11.35,167.000000,facebook.com,com,T,T,-,-,2018-09-25
1537933974.59115,20,Tue,CI92VE4r5WTMw1zYHl,134.968.05.057,14552,511.792.2.222,53,A,facebook.com,31.13.70.36,289.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934010.039178,20,Tue,CJl6fg4T7xGxBi1s1g,134.968.47.77,61821,511.792.2.222,53,A,facebook.com,31.13.70.36,254.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934025.959174,20,Tue,CpBbhd1LPlY5okIh1a,134.968.59.608,52710,511.792.2.222,53,A,facebook.com,31.13.70.36,238.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934032.575185,20,Tue,C2VZPE135xj73wKwMe,134.968.38.926,18142,511.792.2.222,53,A,facebook.com,157.240.11.35,57.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934163.86727,20,Tue,C7eIWGGsLplo9CYv6,134.968.38.520,13366,511.792.2.222,53,A,facebook.com,31.13.70.36,100.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934191.339212,20,Tue,CjoM7h2797oDajkWNd,134.968.59.28,63722,511.792.2.222,53,A,facebook.com,31.13.70.36,72.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934230.003247,20,Tue,CuBdBv4mduhNgYgfC4,134.968.0.329,51881,511.792.2.222,53,A,facebook.com,31.13.70.36,34.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934230.03825,20,Tue,C6vRUr20ohI5cUD1Oh,134.968.0.329,50096,511.792.2.222,53,A,facebook.com,31.13.70.36,34.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934231.415149,20,Tue,Clekuy228ebI1JOVE6,134.968.24.28,59583,511.792.2.222,53,A,facebook.com,157.240.11.35,158.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934267.423274,20,Tue,CjDRSy14AIy0vdlhg3,134.968.19.90,58004,511.792.2.222,53,A,facebook.com,31.13.70.36,299.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934291.539175,20,Tue,CMiqu63lE3u8UndgSj,134.968.47.79,58219,511.792.2.222,53,A,facebook.com,31.13.70.36,275.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934301.502881,20,Tue,CpZiX93qJyiGd4nVei,134.968.38.251,58942,511.792.2.222,53,A,facebook.com,157.240.11.35,88.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934303.519195,20,Tue,CWSlV33aN7bUuiRjbh,134.968.47.744,13324,511.792.2.222,53,A,facebook.com,31.13.70.36,263.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934344.159269,20,Tue,CXifMx4vNnDy0wgbS1,134.968.47.380,63779,511.792.2.222,53,A,facebook.com,31.13.70.36,222.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934344.19525,20,Tue,CdpeuD4imbwjqkPoT2,134.968.47.380,53865,511.792.2.222,53,A,facebook.com,31.13.70.36,222.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934375.583262,20,Tue,CKmUGa45W6mKGGZeTl,134.968.05.409,5023,511.792.2.222,53,A,facebook.com,31.13.70.36,191.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934383.10717,20,Tue,CWhehdpUPNxm8rE3,134.968.5.148,64462,511.792.2.222,53,A,facebook.com,157.240.11.35,6.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934391.491196,20,Tue,CYLAoV3Ogxi1qtcWqg,134.968.05.057,56946,511.792.2.222,53,A,facebook.com,31.13.70.36,175.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934401.131296,21,Tue,Cfobux2Wg2uHzjfDf7,134.968.19.751,50921,511.792.2.222,53,A,facebook.com,31.13.70.36,165.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934412.443188,21,Tue,Cm9nl728aM0zHSITX3,134.968.1.659,54015,511.792.2.222,53,A,facebook.com,31.13.70.36,154.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934431.799272,21,Tue,Cf4SUi1B04M0NgWDKg,134.968.47.81,51345,511.792.2.222,53,A,facebook.com,31.13.70.36,258.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934451.331259,21,Tue,CJSTldeSTBUi8o0Hk,134.968.38.251,64316,511.792.2.222,53,A,facebook.com,31.13.70.36,238.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934486.611193,21,Tue,CjQcFOQdqk0CidBTb,134.968.19.16,57143,511.792.2.222,53,A,facebook.com,31.13.70.36,80.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934515.8992,21,Tue,CcGHsq2Ti7tk1Dhg2k,134.968.06.450,2492,511.792.2.222,53,A,facebook.com,31.13.70.36,51.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934530.411232,21,Tue,CnhfgAAvFHK7SgGQk,134.968.24.28,53513,511.792.2.222,53,A,facebook.com,31.13.70.36,159.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934533.779162,21,Tue,CNEDlt3QfUFW0MWzpg,134.968.06.996,15252,511.792.2.222,53,A,facebook.com,31.13.70.36,156.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934549.039247,21,Tue,CHSNVJ3iYuzHKSZml2,134.968.05.687,64983,511.792.2.222,53,A,facebook.com,31.13.70.36,18.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934553.887253,21,Tue,Cp5m114wsGehijmiqg,134.968.53.69,21582,511.792.2.222,53,A,facebook.com,31.13.70.36,136.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934563.131169,21,Tue,CJbwVC4uwSd7xGFdNi,134.968.4.69,41539,511.792.2.222,53,A,facebook.com,31.13.70.36,126.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934653.079189,21,Tue,CnDN6l3cjuU1YebRFj,134.968.38.926,31288,511.792.2.222,53,A,facebook.com,31.13.70.36,37.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934689.543194,21,Tue,CKO8Lg2Pc391ymkiK5,134.968.1.659,62903,511.792.2.222,53,A,facebook.com,157.240.11.35,177.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934760.895187,21,Tue,CsRXrZsdL78HraB0l,134.968.19.277,5202,511.792.2.222,53,A,facebook.com,157.240.11.35,106.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934784.975165,21,Tue,Cc212pyPBJ1MOXGR6,134.968.38.143,8785,511.792.2.222,53,A,facebook.com,157.240.11.35,205.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934824.427201,21,Tue,C9p76z411fPa6F7zq1,134.968.05.184,64749,511.792.2.222,53,A,facebook.com,157.240.11.35,165.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934834.195157,21,Tue,CyiooiNZwXxgC3J5,134.968.06.4,53044,511.792.2.222,53,A,facebook.com,157.240.11.35,155.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934861.359255,21,Tue,C09qz53DcTGQesqOud,134.968.06.672,61628,511.792.2.222,53,A,facebook.com,157.240.11.35,5.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934872.039269,21,Tue,CA0s6X30B5nuoZEOr2,134.968.1.659,59524,511.792.2.222,53,A,facebook.com,31.13.70.36,295.000000,facebook.com,com,T,T,-,-,2018-09-25
1537934997.571238,21,Tue,CX30aZ25c4uF688yrc,134.968.5.406,62473,511.792.2.222,53,A,facebook.com,31.13.70.36,169.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935023.267252,21,Tue,CNnZQ73lwzXRYRa8o6,134.968.30.287,59396,511.792.2.222,53,A,facebook.com,31.13.70.36,143.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935032.675213,21,Tue,C7qmr2gZaf9ppJx8l,134.968.05.05,62865,511.792.2.222,53,A,facebook.com,31.13.70.36,134.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935035.167081,21,Tue,CH1KDB2qeQVTpDQQMf,134.968.06.4,52362,511.792.2.222,53,A,facebook.com,31.13.70.36,252.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935081.025998,21,Tue,CDEJvp3d9BjqoxDYfk,134.968.69.08,61112,511.792.2.222,53,A,facebook.com,31.13.70.36,207.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935122.355216,21,Tue,Cdeagu1P4pL7JwjiI5,134.968.59.28,59258,511.792.2.222,53,A,facebook.com,31.13.70.36,44.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935154.963159,21,Tue,CpFn982pPBPfHAEcr6,134.968.6.060,57157,511.792.2.222,53,A,facebook.com,31.13.70.36,12.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935160.394068,21,Tue,CE1CMS2RFTVMKR7mnb,134.968.53.557,64332,511.792.2.222,53,A,facebook.com,31.13.70.36,6.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935180.611205,21,Tue,CZyeyT26OgIILyqjG6,134.968.59.88,60733,511.792.2.222,53,A,facebook.com,157.240.11.35,292.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935215.815193,21,Tue,CF1q21313HXSF1I2I,134.968.47.79,56162,511.792.2.222,53,A,facebook.com,157.240.11.35,257.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935225.259251,21,Tue,Ca2oO71TaKQclIVabb,134.968.06.136,58865,511.792.2.222,53,A,facebook.com,157.240.11.35,247.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935238.367207,21,Tue,Cl7xV32jH9MX0Ginwk,134.968.7.16,61363,511.792.2.222,53,A,facebook.com,31.13.70.36,49.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935238.427255,21,Tue,Crp4jw18UFN7VFUxUl,134.968.7.16,58938,511.792.2.222,53,A,facebook.com,31.13.70.36,49.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935259.055279,21,Tue,CD2AJR3EapFkGA1A4k,134.968.53.134,52433,511.792.2.222,53,A,facebook.com,31.13.70.36,29.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935259.079263,21,Tue,Ce5fie2JXQzkGLB9B4,134.968.53.134,59054,511.792.2.222,53,A,facebook.com,31.13.70.36,29.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935269.195199,21,Tue,CxCC12uS3arS8zp72,134.968.38.557,56807,511.792.2.222,53,A,facebook.com,31.13.70.36,18.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935307.01925,21,Tue,CSrPxD4zFtFc0x1M5f,134.968.38.675,55234,511.792.2.222,53,A,facebook.com,157.240.11.35,284.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935309.539263,21,Tue,C83zc516ISfZGd14W5,134.968.24.28,49983,511.792.2.222,53,A,facebook.com,157.240.11.35,281.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935348.067201,21,Tue,ChW9JHsNYaUW1jUv7,134.968.38.08,63753,511.792.2.222,53,A,facebook.com,157.240.11.35,125.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935379.847222,21,Tue,C638iz4D2KQYq7htm7,134.968.38.31,49977,511.792.2.222,53,A,facebook.com,157.240.11.35,93.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935400.407179,21,Tue,CuVLs93cKTLR0sl1Q9,134.968.19.329,55354,511.792.2.222,53,A,facebook.com,157.240.11.35,72.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935483.342501,21,Tue,CxN4Hm3WMHVm8jkge5,134.968.59.92,59076,511.792.2.222,53,A,facebook.com,31.13.70.36,290.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935491.94722,21,Tue,CkCF46441GRN63LGe5,134.968.38.557,52252,511.792.2.222,53,A,facebook.com,157.240.11.35,99.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935553.043295,21,Tue,Cw5USp1VMnsHPrAfOh,134.968.05.617,52737,511.792.2.222,53,A,facebook.com,31.13.70.36,221.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935596.67917,21,Tue,CpNhFu4Th7lE0Awwib,134.968.19.16,64594,511.792.2.222,53,A,facebook.com,31.13.70.36,177.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935643.891161,21,Tue,CfTpMnMRPAqz17hic,134.968.69.302,52132,511.792.2.222,53,A,facebook.com,31.13.70.36,130.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935702.943194,21,Tue,CEFDUq3EZjnRghCtK2,134.968.06.49,29774,511.792.2.222,53,A,facebook.com,31.13.70.36,71.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935794.750273,21,Tue,C8eENj3XkZKzYkX1e8,134.968.05.184,60315,511.792.2.222,53,A,facebook.com,157.240.11.35,116.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935799.547198,21,Tue,CMbwXH1aDxkjU69Bfe,134.968.24.28,60554,511.792.2.222,53,A,facebook.com,157.240.11.35,111.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935896.607201,21,Tue,C9zz5T1mewYciWG9Kg,134.968.69.302,64264,511.792.2.222,53,A,facebook.com,31.13.70.36,183.000000,facebook.com,com,T,T,-,-,2018-09-25
1537935929.203224,21,Tue,CSWa8Q1mMaOWU4GTbe,134.968.05.184,50870,511.792.2.222,53,A,facebook.com,31.13.70.36,281.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936024.98485,21,Tue,CCg2zG3UXPC84ELmcb,134.968.59.409,63695,511.792.2.222,53,A,facebook.com,31.13.70.36,186.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936067.847254,21,Tue,CSE7T219sLhxKHCvEk,134.968.05.483,49841,511.792.2.222,53,A,facebook.com,31.13.70.36,12.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936096.723147,21,Tue,Cf3Unx1rOvruSBU3Mj,134.968.59.92,50055,511.792.2.222,53,A,facebook.com,157.240.11.35,289.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936131.907247,21,Tue,CBvSMW3B5MrnpJvbI7,134.968.1.339,55692,511.792.2.222,53,A,facebook.com,31.13.70.36,79.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936133.854731,21,Tue,CYJddu2355BdVaPEj1,134.968.59.018,1815,511.792.2.222,53,A,facebook.com,31.13.70.36,77.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936173.571216,21,Tue,CufIbYTH8Ge62Y58a,134.968.24.28,62636,511.792.2.222,53,A,facebook.com,31.13.70.36,37.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936183.018237,21,Tue,C4hg7O25J0liGIcHf,134.968.38.675,56070,511.792.2.222,53,A,facebook.com,31.13.70.36,28.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936187.363262,21,Tue,CLB52a3UbNwbJUFRDd,134.968.19.940,27150,511.792.2.222,53,A,facebook.com,157.240.11.35,198.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936196.787146,21,Tue,C9lYQ4KyN8RvrvZr3,134.968.0.86,59431,511.792.2.222,53,A,facebook.com,31.13.70.36,14.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936229.187224,21,Tue,Cn6Nrn2d6RxAaES8We,134.968.69.642,64942,511.792.2.222,53,A,facebook.com,31.13.70.36,282.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936244.011263,21,Tue,Cl1buZ2vBji1X26Az4,134.968.53.895,22529,511.792.2.222,53,A,facebook.com,31.13.70.36,268.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936278.273658,21,Tue,C9Ufhs4R8Zngsjg2d9,134.968.47.380,61958,511.792.2.222,53,A,facebook.com,157.240.11.35,107.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936278.30728,21,Tue,C0O98A1na7LB4oRcvl,134.968.47.380,64174,511.792.2.222,53,A,facebook.com,157.240.11.35,107.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936348.999229,21,Tue,CyVbC73lvMQw5ZcMN2,134.968.53.47,54472,511.792.2.222,53,A,facebook.com,31.13.70.36,163.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936354.107229,21,Tue,C4cUZYC0lT0zpQOWg,134.968.6.5,55374,511.792.2.222,53,A,facebook.com,157.240.11.35,31.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936369.887191,21,Tue,Ceo9eL2cpy5mRn9DJk,134.968.38.780,54351,511.792.2.222,53,A,facebook.com,31.13.70.36,142.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936379.08724,21,Tue,CLjADP3aZcCgtrRVql,134.968.47.26,51580,511.792.2.222,53,A,facebook.com,31.13.70.36,133.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936390.767155,21,Tue,C2uPI24Gtj0oMVpYA8,134.968.38.31,62390,511.792.2.222,53,A,facebook.com,31.13.70.36,295.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936393.059154,21,Tue,CxdF4u3sMWekOaifYi,134.968.69.51,50104,511.792.2.222,53,A,facebook.com,31.13.70.36,293.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936393.078745,21,Tue,Cl89FG2NFeSKNO114a,134.968.69.51,56147,511.792.2.222,53,A,facebook.com,31.13.70.36,293.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936393.218901,21,Tue,CCTsbP3wuWVUKHMTF8,134.968.38.127,62839,511.792.2.222,53,A,facebook.com,31.13.70.36,292.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936393.975229,21,Tue,C9FrYc4OSlZkOELSh,134.968.59.744,54801,511.792.2.222,53,A,facebook.com,31.13.70.36,292.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936443.323218,21,Tue,CWQ68T10lUoF9HTqXj,134.968.19.854,64038,511.792.2.222,53,A,facebook.com,31.13.70.36,68.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936514.851168,21,Tue,CmnlXF377MDFL7rOUg,134.968.06.49,7355,511.792.2.222,53,A,facebook.com,31.13.70.36,171.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936528.467265,21,Tue,C2PXen4nQp4PfRLkN9,134.968.53.895,52509,511.792.2.222,53,A,facebook.com,157.240.11.35,282.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936543.043163,21,Tue,CGbM8h2kXaTW2NgYrh,134.968.7.103,33003,511.792.2.222,53,A,facebook.com,31.13.70.36,143.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936590.273355,21,Tue,ChLZag3st1v8Ausrr6,134.968.47.47,52895,511.792.2.222,53,A,facebook.com,31.13.70.36,95.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936631.418735,21,Tue,CWEiMiqT1IgZps5xd,134.968.19.751,60299,511.792.2.222,53,A,facebook.com,31.13.70.36,54.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936688.415249,21,Tue,C3aR764lPPTVr4n4S1,134.968.47.79,53001,511.792.2.222,53,A,facebook.com,31.13.70.36,300.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936707.287103,21,Tue,C7GQdF3a5IhyeQfEz7,134.968.69.51,57088,511.792.2.222,53,A,facebook.com,31.13.70.36,281.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936707.31527,21,Tue,CVcSRw4TYym6RyiaFb,134.968.69.51,52315,511.792.2.222,53,A,facebook.com,31.13.70.36,281.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936724.175126,21,Tue,CLBxBkrBl4Y6lX4ya,134.968.69.302,61126,511.792.2.222,53,A,facebook.com,31.13.70.36,264.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936766.151142,21,Tue,CHfgSy1NDWiExkTkj2,134.968.47.380,53337,511.792.2.222,53,A,facebook.com,31.13.70.36,222.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936766.18258,21,Tue,CriGRk4VrDjGRZwBhf,134.968.47.380,57258,511.792.2.222,53,A,facebook.com,31.13.70.36,222.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936807.523209,21,Tue,COOjo22yjaPfWPBT9k,134.968.59.92,65161,511.792.2.222,53,A,facebook.com,31.13.70.36,181.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936880.579196,21,Tue,CKtElq29efJm68gZCk,134.968.05.184,49618,511.792.2.222,53,A,facebook.com,157.240.11.35,233.000000,facebook.com,com,T,T,-,-,2018-09-25
1537936972.029644,21,Tue,CLBw7E5qg3yX1VbE7,134.968.19.329,52852,511.792.2.222,53,A,facebook.com,31.13.70.36,17.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937085.551226,21,Tue,CSCBg2eQC6Ruyu2hk,134.968.05.687,56095,511.792.2.222,53,A,facebook.com,31.13.70.36,203.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937098.843157,21,Tue,Cp4LIa1c58kQRO4Ac,134.968.53.021,54874,511.792.2.222,53,A,facebook.com,31.13.70.36,190.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937146.635144,21,Tue,CZ8tYW1Iax47XCIxD6,134.968.6.5,61102,511.792.2.222,53,A,facebook.com,31.13.70.36,142.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937191.737055,21,Tue,CDqbyE4g2wCGtYK19g,134.968.05.057,44224,511.792.2.222,53,A,facebook.com,31.13.70.36,97.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937216.923146,21,Tue,CfP5kU1Md9vu7KtZe5,134.968.06.337,50453,511.792.2.222,53,A,facebook.com,157.240.11.35,200.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937321.419264,21,Tue,CyUa7dDB7J58QqNLc,134.968.05.687,51030,511.792.2.222,53,A,facebook.com,31.13.70.36,270.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937366.419269,21,Tue,CkcBJI24YpdzXpCDy5,134.968.53.021,50216,511.792.2.222,53,A,facebook.com,31.13.70.36,225.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937381.11119,21,Tue,Ca7JcG21C7FhiGCwg9,134.968.5.08,59018,511.792.2.222,53,A,facebook.com,157.240.11.35,35.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937436.819284,21,Tue,CMBk8o3K9h30q04Ki1,134.968.5.27,60525,511.792.2.222,53,A,facebook.com,31.13.70.36,155.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937438.023157,21,Tue,CLsfUg3xrvs4m6DY89,134.968.47.198,59170,511.792.2.222,53,A,facebook.com,31.13.70.36,154.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937446.403255,21,Tue,Cv8PPD2cx14fi9g6je,134.968.6.5,32065,511.792.2.222,53,A,facebook.com,31.13.70.36,145.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937449.643147,21,Tue,CnIeqo45mSmROTVZz,134.968.24.040,61601,511.792.2.222,53,A,facebook.com,31.13.70.36,142.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937476.767206,21,Tue,C7WF0L2orJ5WhRHPO4,134.968.4.092,53076,511.792.2.222,53,A,facebook.com,157.240.11.35,238.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937477.955214,21,Tue,Cn0NXP37D6tDQiW8Cj,134.968.69.51,60429,511.792.2.222,53,A,facebook.com,31.13.70.36,114.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937477.983199,21,Tue,C2z4p23gJlLfzGfs2g,134.968.69.51,56403,511.792.2.222,53,A,facebook.com,31.13.70.36,114.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937540.03117,21,Tue,C9e71W3MDT9fOkwq04,134.968.05.560,64310,511.792.2.222,53,A,facebook.com,31.13.70.36,52.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937567.25127,21,Tue,CR9aht1iWNT6Vtyjr6,134.968.05.184,61362,511.792.2.222,53,A,facebook.com,157.240.11.35,147.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937678.239211,21,Tue,CtNdi51Eqj4ybrGQN6,134.968.53.46,52442,511.792.2.222,53,A,facebook.com,157.240.11.35,213.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937695.535277,21,Tue,C5BR3s38Gm4mMpICWi,134.968.47.26,59924,511.792.2.222,53,A,facebook.com,157.240.11.35,19.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937710.331158,21,Tue,C3s2F616NFEnX5P4ld,134.968.05.53,52682,511.792.2.222,53,A,facebook.com,157.240.11.35,181.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937738.767135,21,Tue,CPwSHd1DMyDKPinCNe,134.968.47.26,62211,511.792.2.222,53,A,facebook.com,157.240.11.35,277.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937797.963167,21,Tue,CE6yE14op6I7g1tnee,134.968.47.237,50955,511.792.2.222,53,A,facebook.com,157.240.11.35,94.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937843.061059,21,Tue,CuA5pE1ILmXYQKuH8h,134.968.42.060,58288,511.792.2.222,53,A,facebook.com,157.240.11.35,49.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937845.723239,21,Tue,CN3i994hC4Bsqybmqe,134.968.06.051,64179,511.792.2.222,53,A,facebook.com,157.240.11.35,170.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937877.991137,21,Tue,CXe5cB2659ZqEVmkk5,134.968.53.69,36592,511.792.2.222,53,A,facebook.com,157.240.11.35,138.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937887.083259,21,Tue,CXn5vr2WesJ3rA573d,134.968.59.92,50235,511.792.2.222,53,A,facebook.com,157.240.11.35,5.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937909.845335,21,Tue,CpvcS34JjATxbnDqR1,134.968.53.46,57980,511.792.2.222,53,A,facebook.com,157.240.11.35,282.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937969.467161,21,Tue,Ch2Icw1dJ38mk3h1k7,134.968.5.08,44078,511.792.2.222,53,A,facebook.com,157.240.11.35,46.000000,facebook.com,com,T,T,-,-,2018-09-25
1537937978.567277,21,Tue,CmHro11HXHfzF8gmkh,134.968.53.021,50202,511.792.2.222,53,A,facebook.com,157.240.11.35,213.000000,facebook.com,com,T,T,-,-,2018-09-25
1537938030.291269,22,Tue,Crw4PN2eHEfup0nn37,134.968.47.79,54798,511.792.2.222,53,A,facebook.com,157.240.11.35,161.000000,facebook.com,com,T,T,-,-,2018-09-25
